ID caso;Actividad;Ejecutor;Inicio;Fin;tipoDefecto;tipoTelefono;numeroReparaciones;defectoArreglado
1046;Reparacion (compleja);ReparadorC1;23-01-2011 8:09;23-01-2011 8:09;;;;
1046;Probar reparacion;Tester5;23-01-2011 8:09;23-01-2011 8:18;;;0;TRUE
1047;Registrar;Sistema;23-01-2011 11:15;23-01-2011 11:15;;;;
1047;Analizar defecto;Tester2;23-01-2011 11:15;23-01-2011 11:20;2;T1;;
1047;Reparacion (simple);ReparadorS2;23-01-2011 11:33;23-01-2011 11:39;;;;
1047;Probar reparacion;Tester3;23-01-2011 11:39;23-01-2011 11:46;;;1;FALSE
1047;Informar a cliente;Sistema;23-01-2011 11:49;23-01-2011 11:49;;;;
1047;Volver a reparar;Sistema;23-01-2011 11:51;23-01-2011 11:51;;;;
1047;Reparacion (simple);ReparadorS2;23-01-2011 11:51;23-01-2011 12:00;;;;
1047;Probar reparacion;Tester2;23-01-2011 12:00;23-01-2011 12:10;;;2;TRUE
1048;Registrar;Sistema;23-01-2011 8:02;23-01-2011 8:02;;;;
1048;Analizar defecto;Tester2;23-01-2011 8:02;23-01-2011 8:11;7;T3;;
1048;Informar a cliente;Sistema;23-01-2011 8:30;23-01-2011 8:30;;;;
1048;Reparacion (compleja);ReparadorC1;23-01-2011 8:33;23-01-2011 8:47;;;;
1048;Probar reparacion;Tester3;23-01-2011 8:47;23-01-2011 8:55;;;0;TRUE
1049;Registrar;Sistema;22-01-2011 9:36;22-01-2011 9:36;;;;
1049;Analizar defecto;Tester5;22-01-2011 9:36;22-01-2011 9:45;8;T2;;
1049;Reparacion (compleja);ReparadorC2;22-01-2011 9:49;22-01-2011 10:08;;;;
1049;Probar reparacion;Tester6;22-01-2011 10:08;22-01-2011 10:13;;;0;TRUE
1049;Informar a cliente;Sistema;22-01-2011 10:34;22-01-2011 10:34;;;;
105;Registrar;Sistema;03-01-2011 3:16;03-01-2011 3:16;;;;
105;Analizar defecto;Tester4;03-01-2011 3:16;03-01-2011 3:22;9;T1;;
105;Informar a cliente;Sistema;03-01-2011 4:00;03-01-2011 4:00;;;;
105;Reparacion (compleja);ReparadorC3;03-01-2011 4:29;03-01-2011 4:29;;;;
105;Probar reparacion;Tester2;03-01-2011 4:29;03-01-2011 4:39;;;0;TRUE
105;Archivar reparacion;Sistema;03-01-2011 4:44;03-01-2011 4:44;;;0;TRUE
1050;Registrar;Sistema;22-01-2011 14:29;22-01-2011 14:29;;;;
1050;Analizar defecto;Tester6;22-01-2011 14:29;22-01-2011 14:36;3;T2;;
1050;Informar a cliente;Sistema;22-01-2011 15:01;22-01-2011 15:01;;;;
1050;Reparacion (simple);ReparadorS3;22-01-2011 15:04;22-01-2011 15:04;;;;
1050;Probar reparacion;Tester3;22-01-2011 15:04;22-01-2011 15:11;;;1;TRUE
1051;Registrar;Sistema;23-01-2011 12:39;23-01-2011 12:39;;;;
1051;Analizar defecto;Tester2;23-01-2011 12:39;23-01-2011 12:45;1;T2;;
1051;Informar a cliente;Sistema;23-01-2011 13:12;23-01-2011 13:12;;;;
1051;Reparacion (simple);ReparadorS1;23-01-2011 13:12;23-01-2011 13:12;;;;
1051;Probar reparacion;Tester3;23-01-2011 13:12;23-01-2011 13:22;;;1;FALSE
1051;Volver a reparar;Sistema;23-01-2011 13:27;23-01-2011 13:27;;;;
1051;Reparacion (simple);ReparadorS2;23-01-2011 13:27;23-01-2011 13:35;;;;
1051;Probar reparacion;Tester1;23-01-2011 13:35;23-01-2011 13:40;;;2;TRUE
1052;Registrar;Sistema;22-01-2011 17:57;22-01-2011 17:57;;;;
1052;Analizar defecto;Tester2;22-01-2011 17:57;22-01-2011 18:03;7;T3;;
1052;Informar a cliente;Sistema;22-01-2011 18:19;22-01-2011 18:19;;;;
1052;Reparacion (compleja);ReparadorC1;22-01-2011 18:36;22-01-2011 18:36;;;;
1052;Probar reparacion;Tester2;22-01-2011 18:36;22-01-2011 18:42;;;0;TRUE
1053;Registrar;Sistema;22-01-2011 17:17;22-01-2011 17:17;;;;
1053;Analizar defecto;Tester2;22-01-2011 17:17;22-01-2011 17:27;2;T1;;
1053;Reparacion (simple);ReparadorS2;22-01-2011 17:43;22-01-2011 17:49;;;;
1053;Probar reparacion;Tester3;22-01-2011 17:49;22-01-2011 17:55;;;1;TRUE
1053;Informar a cliente;Sistema;22-01-2011 18:14;22-01-2011 18:14;;;;
1054;Registrar;Sistema;23-01-2011 11:51;23-01-2011 11:51;;;;
1054;Analizar defecto;Tester4;23-01-2011 11:51;23-01-2011 12:00;2;T3;;
1054;Informar a cliente;Sistema;23-01-2011 12:27;23-01-2011 12:27;;;;
1054;Reparacion (simple);ReparadorS2;23-01-2011 12:28;23-01-2011 12:34;;;;
1054;Probar reparacion;Tester3;23-01-2011 12:34;23-01-2011 12:40;;;1;TRUE
1055;Registrar;Sistema;22-01-2011 13:14;22-01-2011 13:14;;;;
1055;Analizar defecto;Tester2;22-01-2011 13:14;22-01-2011 13:23;2;T3;;
1055;Reparacion (simple);ReparadorS2;22-01-2011 13:46;22-01-2011 13:57;;;;
1055;Probar reparacion;Tester2;22-01-2011 13:57;22-01-2011 14:07;;;1;TRUE
1055;Informar a cliente;Sistema;22-01-2011 14:09;22-01-2011 14:09;;;;
1056;Registrar;Sistema;22-01-2011 9:35;22-01-2011 9:35;;;;
1056;Analizar defecto;Tester4;22-01-2011 9:35;22-01-2011 9:41;2;T3;;
1056;Reparacion (simple);ReparadorS1;22-01-2011 9:46;22-01-2011 9:51;;;;
1056;Probar reparacion;Tester3;22-01-2011 9:51;22-01-2011 9:59;;;1;FALSE
1056;Volver a reparar;Sistema;22-01-2011 10:08;22-01-2011 10:08;;;;
1056;Informar a cliente;Sistema;22-01-2011 10:19;22-01-2011 10:19;;;;
1056;Reparacion (simple);ReparadorS2;22-01-2011 10:20;22-01-2011 10:20;;;;
1056;Probar reparacion;Tester2;22-01-2011 10:20;22-01-2011 10:30;;;2;TRUE
1057;Registrar;Sistema;23-01-2011 23:43;23-01-2011 23:43;;;;
1057;Analizar defecto;Tester3;23-01-2011 23:43;23-01-2011 23:48;7;T2;;
1057;Informar a cliente;Sistema;24-01-2011 0:06;24-01-2011 0:06;;;;
1057;Reparacion (compleja);ReparadorC2;24-01-2011 0:16;24-01-2011 0:30;;;;
1057;Probar reparacion;Tester4;24-01-2011 0:30;24-01-2011 0:38;;;0;TRUE
1058;Registrar;Sistema;23-01-2011 22:58;23-01-2011 22:58;;;;
1058;Analizar defecto;Tester3;23-01-2011 22:58;23-01-2011 23:06;5;T1;;
1058;Informar a cliente;Sistema;23-01-2011 23:23;23-01-2011 23:23;;;;
1058;Reparacion (simple);ReparadorS2;23-01-2011 23:31;23-01-2011 23:42;;;;
1058;Probar reparacion;Tester1;23-01-2011 23:42;23-01-2011 23:50;;;1;FALSE
1058;Volver a reparar;Sistema;23-01-2011 23:57;23-01-2011 23:57;;;;
1058;Reparacion (compleja);ReparadorC1;23-01-2011 23:57;24-01-2011 0:16;;;;
1058;Probar reparacion;Tester6;24-01-2011 0:16;24-01-2011 0:25;;;1;TRUE
1059;Registrar;Sistema;24-01-2011 0:04;24-01-2011 0:04;;;;
1059;Analizar defecto;Tester5;24-01-2011 0:04;24-01-2011 0:11;7;T2;;
1059;Reparacion (compleja);ReparadorC1;24-01-2011 0:25;24-01-2011 0:43;;;;
1059;Probar reparacion;Tester6;24-01-2011 0:43;24-01-2011 0:50;;;0;TRUE
1059;Informar a cliente;Sistema;24-01-2011 0:59;24-01-2011 0:59;;;;
106;Registrar;Sistema;03-01-2011 17:58;03-01-2011 17:58;;;;
106;Analizar defecto;Tester3;03-01-2011 17:58;03-01-2011 18:05;4;T1;;
106;Informar a cliente;Sistema;03-01-2011 18:20;03-01-2011 18:20;;;;
106;Reparacion (simple);ReparadorS2;03-01-2011 18:23;03-01-2011 18:23;;;;
106;Probar reparacion;Tester6;03-01-2011 18:23;03-01-2011 18:33;;;1;TRUE
106;Archivar reparacion;Sistema;03-01-2011 18:38;03-01-2011 18:38;;;1;TRUE
1060;Registrar;Sistema;23-01-2011 9:19;23-01-2011 9:19;;;;
1060;Analizar defecto;Tester2;23-01-2011 9:19;23-01-2011 9:29;6;T2;;
1060;Reparacion (compleja);ReparadorC1;23-01-2011 9:30;23-01-2011 9:45;;;;
1060;Probar reparacion;Tester5;23-01-2011 9:45;23-01-2011 9:53;;;0;TRUE
1060;Informar a cliente;Sistema;23-01-2011 9:57;23-01-2011 9:57;;;;
1061;Registrar;Sistema;24-01-2011 0:07;24-01-2011 0:07;;;;
1061;Analizar defecto;Tester6;24-01-2011 0:07;24-01-2011 0:13;2;T3;;
1061;Reparacion (simple);ReparadorS1;24-01-2011 0:18;24-01-2011 0:24;;;;
1061;Probar reparacion;Tester2;24-01-2011 0:24;24-01-2011 0:30;;;1;FALSE
1061;Volver a reparar;Sistema;24-01-2011 0:40;24-01-2011 0:40;;;;
1061;Informar a cliente;Sistema;24-01-2011 0:45;24-01-2011 0:45;;;;
1061;Reparacion (simple);ReparadorS3;24-01-2011 0:54;24-01-2011 0:54;;;;
1061;Probar reparacion;Tester4;24-01-2011 0:54;24-01-2011 1:00;;;2;TRUE
1062;Registrar;Sistema;24-01-2011 1:42;24-01-2011 1:42;;;;
1062;Analizar defecto;Tester6;24-01-2011 1:42;24-01-2011 1:51;5;T3;;
1062;Reparacion (simple);ReparadorS2;24-01-2011 1:54;24-01-2011 2:06;;;;
1062;Probar reparacion;Tester3;24-01-2011 2:06;24-01-2011 2:14;;;1;TRUE
1062;Informar a cliente;Sistema;24-01-2011 2:25;24-01-2011 2:25;;;;
1063;Registrar;Sistema;22-01-2011 15:57;22-01-2011 15:57;;;;
1063;Analizar defecto;Tester3;22-01-2011 15:57;22-01-2011 16:05;2;T1;;
1063;Reparacion (simple);ReparadorS3;22-01-2011 16:11;22-01-2011 16:27;;;;
1063;Probar reparacion;Tester2;22-01-2011 16:27;22-01-2011 16:35;;;1;TRUE
1063;Informar a cliente;Sistema;22-01-2011 16:50;22-01-2011 16:50;;;;
1064;Registrar;Sistema;23-01-2011 23:13;23-01-2011 23:13;;;;
1064;Analizar defecto;Tester2;23-01-2011 23:13;23-01-2011 23:18;7;T3;;
1064;Reparacion (compleja);ReparadorC1;23-01-2011 23:32;23-01-2011 23:43;;;;
1064;Probar reparacion;Tester6;23-01-2011 23:43;23-01-2011 23:49;;;0;TRUE
1064;Informar a cliente;Sistema;23-01-2011 23:58;23-01-2011 23:58;;;;
1065;Registrar;Sistema;23-01-2011 15:10;23-01-2011 15:10;;;;
1065;Analizar defecto;Tester3;23-01-2011 15:10;23-01-2011 15:19;7;T1;;
1065;Informar a cliente;Sistema;23-01-2011 15:43;23-01-2011 15:43;;;;
1065;Reparacion (compleja);ReparadorC3;23-01-2011 16:09;23-01-2011 16:09;;;;
1065;Probar reparacion;Tester1;23-01-2011 16:09;23-01-2011 16:18;;;0;TRUE
1066;Registrar;Sistema;23-01-2011 23:48;23-01-2011 23:48;;;;
1066;Analizar defecto;Tester4;23-01-2011 23:48;23-01-2011 23:58;3;T3;;
1066;Informar a cliente;Sistema;24-01-2011 0:22;24-01-2011 0:22;;;;
1066;Reparacion (simple);ReparadorS2;24-01-2011 0:22;24-01-2011 0:22;;;;
1066;Probar reparacion;Tester4;24-01-2011 0:22;24-01-2011 0:28;;;1;TRUE
1067;Registrar;Sistema;24-01-2011 1:13;24-01-2011 1:13;;;;
1067;Analizar defecto;Tester3;24-01-2011 1:13;24-01-2011 1:20;6;T1;;
1067;Reparacion (simple);ReparadorS1;24-01-2011 1:39;24-01-2011 1:45;;;;
1067;Probar reparacion;Tester3;24-01-2011 1:45;24-01-2011 1:53;;;1;FALSE
1067;Volver a reparar;Sistema;24-01-2011 1:58;24-01-2011 1:58;;;;
1067;Informar a cliente;Sistema;24-01-2011 2:01;24-01-2011 2:01;;;;
1067;Reparacion (compleja);ReparadorC2;24-01-2011 2:10;24-01-2011 2:10;;;;
1067;Probar reparacion;Tester2;24-01-2011 2:10;24-01-2011 2:20;;;1;TRUE
1068;Registrar;Sistema;23-01-2011 5:48;23-01-2011 5:48;;;;
1068;Analizar defecto;Tester4;23-01-2011 5:48;23-01-2011 5:57;4;T3;;
1068;Reparacion (simple);ReparadorS2;23-01-2011 6:22;23-01-2011 6:34;;;;
1068;Informar a cliente;Sistema;23-01-2011 6:40;23-01-2011 6:40;;;;
1068;Probar reparacion;Tester1;23-01-2011 6:41;23-01-2011 6:41;;;1;TRUE
1069;Registrar;Sistema;23-01-2011 21:00;23-01-2011 21:00;;;;
1069;Analizar defecto;Tester3;23-01-2011 21:00;23-01-2011 21:08;5;T2;;
1069;Informar a cliente;Sistema;23-01-2011 21:42;23-01-2011 21:42;;;;
1069;Reparacion (compleja);ReparadorC2;23-01-2011 21:50;23-01-2011 21:50;;;;
1069;Probar reparacion;Tester3;23-01-2011 21:50;23-01-2011 21:55;;;0;TRUE
107;Registrar;Sistema;03-01-2011 8:58;03-01-2011 8:58;;;;
107;Analizar defecto;Tester3;03-01-2011 8:58;03-01-2011 9:05;5;T3;;
107;Informar a cliente;Sistema;03-01-2011 9:24;03-01-2011 9:24;;;;
107;Reparacion (simple);ReparadorS3;03-01-2011 9:28;03-01-2011 9:28;;;;
107;Probar reparacion;Tester1;03-01-2011 9:28;03-01-2011 9:34;;;1;TRUE
107;Archivar reparacion;Sistema;03-01-2011 9:43;03-01-2011 9:43;;;1;TRUE
1070;Registrar;Sistema;23-01-2011 7:58;23-01-2011 7:58;;;;
1070;Analizar defecto;Tester3;23-01-2011 7:58;23-01-2011 8:06;3;T3;;
1070;Informar a cliente;Sistema;23-01-2011 8:24;23-01-2011 8:24;;;;
1070;Reparacion (simple);ReparadorS1;23-01-2011 8:29;23-01-2011 8:34;;;;
1070;Probar reparacion;Tester3;23-01-2011 8:34;23-01-2011 8:42;;;1;FALSE
1070;Volver a reparar;Sistema;23-01-2011 8:48;23-01-2011 8:48;;;;
1070;Reparacion (simple);ReparadorS1;23-01-2011 8:48;23-01-2011 8:53;;;;
1070;Probar reparacion;Tester4;23-01-2011 8:53;23-01-2011 8:58;;;2;FALSE
1070;Volver a reparar;Sistema;23-01-2011 9:07;23-01-2011 9:07;;;;
1070;Reparacion (simple);ReparadorS2;23-01-2011 9:07;23-01-2011 9:19;;;;
1070;Probar reparacion;Tester1;23-01-2011 9:19;23-01-2011 9:28;;;3;TRUE
1071;Registrar;Sistema;23-01-2011 17:19;23-01-2011 17:19;;;;
1071;Analizar defecto;Tester1;23-01-2011 17:19;23-01-2011 17:25;1;T3;;
1071;Informar a cliente;Sistema;23-01-2011 17:55;23-01-2011 17:55;;;;
1071;Reparacion (simple);ReparadorS2;23-01-2011 17:56;23-01-2011 17:56;;;;
1071;Probar reparacion;Tester1;23-01-2011 17:56;23-01-2011 18:01;;;1;TRUE
1072;Registrar;Sistema;22-01-2011 22:10;22-01-2011 22:10;;;;
1072;Analizar defecto;Tester2;22-01-2011 22:10;22-01-2011 22:18;1;T3;;
1072;Informar a cliente;Sistema;22-01-2011 22:38;22-01-2011 22:38;;;;
1072;Reparacion (simple);ReparadorS1;22-01-2011 22:43;22-01-2011 22:48;;;;
1072;Probar reparacion;Tester6;22-01-2011 22:48;22-01-2011 22:53;;;1;FALSE
1072;Volver a reparar;Sistema;22-01-2011 23:02;22-01-2011 23:02;;;;
1072;Reparacion (simple);ReparadorS1;22-01-2011 23:02;22-01-2011 23:09;;;;
1072;Probar reparacion;Tester4;22-01-2011 23:09;22-01-2011 23:19;;;2;FALSE
1072;Volver a reparar;Sistema;22-01-2011 23:25;22-01-2011 23:25;;;;
1072;Reparacion (simple);ReparadorS3;22-01-2011 23:25;22-01-2011 23:37;;;;
1072;Probar reparacion;Tester3;22-01-2011 23:37;22-01-2011 23:47;;;3;TRUE
1073;Registrar;Sistema;23-01-2011 22:50;23-01-2011 22:50;;;;
1073;Analizar defecto;Tester4;23-01-2011 22:50;23-01-2011 22:55;7;T3;;
1073;Reparacion (compleja);ReparadorC1;23-01-2011 22:58;23-01-2011 23:08;;;;
1073;Probar reparacion;Tester1;23-01-2011 23:08;23-01-2011 23:16;;;0;TRUE
1073;Informar a cliente;Sistema;23-01-2011 23:25;23-01-2011 23:25;;;;
1074;Registrar;Sistema;23-01-2011 0:13;23-01-2011 0:13;;;;
1074;Analizar defecto;Tester6;23-01-2011 0:13;23-01-2011 0:21;8;T2;;
1074;Informar a cliente;Sistema;23-01-2011 0:54;23-01-2011 0:54;;;;
1074;Reparacion (compleja);ReparadorC3;23-01-2011 1:09;23-01-2011 1:09;;;;
1074;Probar reparacion;Tester1;23-01-2011 1:09;23-01-2011 1:15;;;0;TRUE
1075;Registrar;Sistema;24-01-2011 0:22;24-01-2011 0:22;;;;
1075;Analizar defecto;Tester1;24-01-2011 0:22;24-01-2011 0:29;9;T2;;
1075;Reparacion (compleja);ReparadorC2;24-01-2011 0:30;24-01-2011 0:40;;;;
1075;Probar reparacion;Tester5;24-01-2011 0:40;24-01-2011 0:46;;;0;TRUE
1075;Informar a cliente;Sistema;24-01-2011 0:54;24-01-2011 0:54;;;;
1076;Registrar;Sistema;23-01-2011 13:02;23-01-2011 13:02;;;;
1076;Analizar defecto;Tester2;23-01-2011 13:02;23-01-2011 13:11;7;T1;;
1076;Informar a cliente;Sistema;23-01-2011 13:45;23-01-2011 13:45;;;;
1076;Reparacion (compleja);ReparadorC3;23-01-2011 14:14;23-01-2011 14:14;;;;
1076;Probar reparacion;Tester3;23-01-2011 14:14;23-01-2011 14:20;;;0;TRUE
1078;Registrar;Sistema;22-01-2011 23:52;22-01-2011 23:52;;;;
1078;Analizar defecto;Tester5;22-01-2011 23:52;22-01-2011 23:57;2;T1;;
1078;Reparacion (simple);ReparadorS1;22-01-2011 23:59;23-01-2011 0:04;;;;
1078;Probar reparacion;Tester1;23-01-2011 0:04;23-01-2011 0:10;;;1;FALSE
1078;Volver a reparar;Sistema;23-01-2011 0:17;23-01-2011 0:17;;;;
1078;Reparacion (simple);ReparadorS2;23-01-2011 0:17;23-01-2011 0:31;;;;
1078;Probar reparacion;Tester2;23-01-2011 0:31;23-01-2011 0:39;;;2;TRUE
1078;Informar a cliente;Sistema;23-01-2011 0:39;23-01-2011 0:39;;;;
1079;Registrar;Sistema;22-01-2011 21:29;22-01-2011 21:29;;;;
1079;Analizar defecto;Tester3;22-01-2011 21:29;22-01-2011 21:36;8;T2;;
1079;Informar a cliente;Sistema;22-01-2011 21:54;22-01-2011 21:54;;;;
1079;Reparacion (compleja);ReparadorC3;22-01-2011 22:41;22-01-2011 22:41;;;;
1079;Probar reparacion;Tester3;22-01-2011 22:41;22-01-2011 22:51;;;0;TRUE
108;Registrar;Sistema;04-01-2011 12:12;04-01-2011 12:12;;;;
108;Analizar defecto;Tester3;04-01-2011 12:12;04-01-2011 12:19;7;T1;;
108;Informar a cliente;Sistema;04-01-2011 12:35;04-01-2011 12:35;;;;
108;Reparacion (compleja);ReparadorC3;04-01-2011 13:07;04-01-2011 13:07;;;;
108;Probar reparacion;Tester1;04-01-2011 13:07;04-01-2011 13:13;;;0;TRUE
108;Archivar reparacion;Sistema;04-01-2011 13:20;04-01-2011 13:20;;;0;TRUE
1080;Registrar;Sistema;23-01-2011 9:25;23-01-2011 9:25;;;;
1080;Analizar defecto;Tester3;23-01-2011 9:25;23-01-2011 9:34;9;T1;;
1080;Informar a cliente;Sistema;23-01-2011 9:54;23-01-2011 9:54;;;;
1080;Reparacion (compleja);ReparadorC2;23-01-2011 9:58;23-01-2011 10:18;;;;
1080;Probar reparacion;Tester2;23-01-2011 10:18;23-01-2011 10:24;;;0;TRUE
1081;Registrar;Sistema;23-01-2011 19:29;23-01-2011 19:29;;;;
1081;Analizar defecto;Tester1;23-01-2011 19:29;23-01-2011 19:39;7;T2;;
1081;Reparacion (compleja);ReparadorC2;23-01-2011 19:55;23-01-2011 20:15;;;;
1081;Probar reparacion;Tester2;23-01-2011 20:15;23-01-2011 20:20;;;0;TRUE
1081;Informar a cliente;Sistema;23-01-2011 20:25;23-01-2011 20:25;;;;
1082;Registrar;Sistema;23-01-2011 23:31;23-01-2011 23:31;;;;
1082;Analizar defecto;Tester5;23-01-2011 23:31;23-01-2011 23:37;6;T1;;
1082;Reparacion (simple);ReparadorS1;23-01-2011 23:53;24-01-2011 0:00;;;;
1082;Probar reparacion;Tester2;24-01-2011 0:00;24-01-2011 0:09;;;1;FALSE
1082;Volver a reparar;Sistema;24-01-2011 0:15;24-01-2011 0:15;;;;
1082;Informar a cliente;Sistema;24-01-2011 0:25;24-01-2011 0:25;;;;
1082;Reparacion (compleja);ReparadorC3;24-01-2011 0:59;24-01-2011 0:59;;;;
1082;Probar reparacion;Tester1;24-01-2011 0:59;24-01-2011 1:06;;;1;TRUE
1083;Registrar;Sistema;23-01-2011 14:23;23-01-2011 14:23;;;;
1083;Analizar defecto;Tester3;23-01-2011 14:23;23-01-2011 14:32;8;T2;;
1083;Informar a cliente;Sistema;23-01-2011 14:48;23-01-2011 14:48;;;;
1083;Reparacion (compleja);ReparadorC2;23-01-2011 14:52;23-01-2011 14:52;;;;
1083;Probar reparacion;Tester4;23-01-2011 14:52;23-01-2011 15:00;;;0;TRUE
1084;Registrar;Sistema;23-01-2011 19:22;23-01-2011 19:22;;;;
1084;Analizar defecto;Tester4;23-01-2011 19:22;23-01-2011 19:31;7;T3;;
1084;Informar a cliente;Sistema;23-01-2011 20:03;23-01-2011 20:03;;;;
1084;Reparacion (compleja);ReparadorC1;23-01-2011 20:07;23-01-2011 20:07;;;;
1084;Probar reparacion;Tester1;23-01-2011 20:07;23-01-2011 20:12;;;0;TRUE
1085;Registrar;Sistema;23-01-2011 22:02;23-01-2011 22:02;;;;
1085;Analizar defecto;Tester1;23-01-2011 22:02;23-01-2011 22:09;4;T3;;
1085;Reparacion (simple);ReparadorS2;23-01-2011 22:26;23-01-2011 22:38;;;;
1085;Probar reparacion;Tester2;23-01-2011 22:38;23-01-2011 22:46;;;1;FALSE
1085;Volver a reparar;Sistema;23-01-2011 22:55;23-01-2011 22:55;;;;
1085;Informar a cliente;Sistema;23-01-2011 22:59;23-01-2011 22:59;;;;
1085;Reparacion (simple);ReparadorS2;23-01-2011 23:03;23-01-2011 23:03;;;;
1085;Probar reparacion;Tester2;23-01-2011 23:03;23-01-2011 23:10;;;2;FALSE
1085;Volver a reparar;Sistema;23-01-2011 23:15;23-01-2011 23:15;;;;
1085;Reparacion (simple);ReparadorS3;23-01-2011 23:15;23-01-2011 23:27;;;;
1085;Probar reparacion;Tester3;23-01-2011 23:27;23-01-2011 23:32;;;3;TRUE
1089;Registrar;Sistema;23-01-2011 15:04;23-01-2011 15:04;;;;
1089;Analizar defecto;Tester2;23-01-2011 15:04;23-01-2011 15:12;10;T1;;
1089;Reparacion (compleja);ReparadorC1;23-01-2011 15:22;23-01-2011 15:34;;;;
1089;Probar reparacion;Tester1;23-01-2011 15:34;23-01-2011 15:40;;;0;TRUE
1089;Informar a cliente;Sistema;23-01-2011 16:00;23-01-2011 16:00;;;;
109;Registrar;Sistema;03-01-2011 5:10;03-01-2011 5:10;;;;
109;Analizar defecto;Tester6;03-01-2011 5:10;03-01-2011 5:15;6;T3;;
109;Reparacion (simple);ReparadorS2;03-01-2011 5:36;03-01-2011 5:45;;;;
109;Probar reparacion;Tester5;03-01-2011 5:45;03-01-2011 5:52;;;1;FALSE
109;Informar a cliente;Sistema;03-01-2011 5:57;03-01-2011 5:57;;;;
109;Volver a reparar;Sistema;03-01-2011 6:01;03-01-2011 6:01;;;;
109;Reparacion (simple);ReparadorS1;03-01-2011 6:01;03-01-2011 6:06;;;;
109;Probar reparacion;Tester3;03-01-2011 6:06;03-01-2011 6:14;;;2;FALSE
109;Volver a reparar;Sistema;03-01-2011 6:21;03-01-2011 6:21;;;;
109;Reparacion (compleja);ReparadorC2;03-01-2011 6:21;03-01-2011 6:39;;;;
109;Probar reparacion;Tester5;03-01-2011 6:39;03-01-2011 6:46;;;2;TRUE
109;Archivar reparacion;Sistema;03-01-2011 6:53;03-01-2011 6:53;;;2;TRUE
1091;Registrar;Sistema;23-01-2011 6:06;23-01-2011 6:06;;;;
1091;Analizar defecto;Tester1;23-01-2011 6:06;23-01-2011 6:15;4;T3;;
1091;Informar a cliente;Sistema;23-01-2011 6:45;23-01-2011 6:45;;;;
1091;Reparacion (simple);ReparadorS2;23-01-2011 6:47;23-01-2011 6:47;;;;
1091;Probar reparacion;Tester6;23-01-2011 6:47;23-01-2011 6:54;;;1;TRUE
1092;Registrar;Sistema;24-01-2011 0:50;24-01-2011 0:50;;;;
1092;Analizar defecto;Tester1;24-01-2011 0:50;24-01-2011 0:56;1;T3;;
1092;Informar a cliente;Sistema;24-01-2011 1:13;24-01-2011 1:13;;;;
1092;Reparacion (simple);ReparadorS1;24-01-2011 1:15;24-01-2011 1:20;;;;
1092;Probar reparacion;Tester6;24-01-2011 1:20;24-01-2011 1:30;;;1;FALSE
1092;Volver a reparar;Sistema;24-01-2011 1:37;24-01-2011 1:37;;;;
1092;Reparacion (simple);ReparadorS3;24-01-2011 1:37;24-01-2011 1:55;;;;
1092;Probar reparacion;Tester3;24-01-2011 1:55;24-01-2011 2:04;;;2;TRUE
1093;Registrar;Sistema;23-01-2011 17:15;23-01-2011 17:15;;;;
1093;Analizar defecto;Tester2;23-01-2011 17:15;23-01-2011 17:20;2;T2;;
1093;Informar a cliente;Sistema;23-01-2011 17:35;23-01-2011 17:35;;;;
1093;Reparacion (simple);ReparadorS2;23-01-2011 17:35;23-01-2011 17:45;;;;
1093;Probar reparacion;Tester5;23-01-2011 17:45;23-01-2011 17:51;;;1;FALSE
1093;Volver a reparar;Sistema;23-01-2011 17:56;23-01-2011 17:56;;;;
1093;Reparacion (simple);ReparadorS2;23-01-2011 17:56;23-01-2011 18:05;;;;
1093;Probar reparacion;Tester2;23-01-2011 18:05;23-01-2011 18:11;;;2;TRUE
1095;Registrar;Sistema;24-01-2011 4:56;24-01-2011 4:56;;;;
1095;Analizar defecto;Tester3;24-01-2011 4:56;24-01-2011 5:04;7;T2;;
1095;Reparacion (compleja);ReparadorC1;24-01-2011 5:05;24-01-2011 5:16;;;;
1096;Registrar;Sistema;23-01-2011 8:24;23-01-2011 8:24;;;;
1096;Analizar defecto;Tester1;23-01-2011 8:24;23-01-2011 8:34;3;T1;;
1096;Reparacion (simple);ReparadorS3;23-01-2011 8:50;23-01-2011 9:03;;;;
1096;Informar a cliente;Sistema;23-01-2011 9:06;23-01-2011 9:06;;;;
1096;Probar reparacion;Tester2;23-01-2011 9:12;23-01-2011 9:12;;;1;TRUE
1097;Registrar;Sistema;23-01-2011 16:15;23-01-2011 16:15;;;;
1097;Analizar defecto;Tester3;23-01-2011 16:15;23-01-2011 16:25;1;T2;;
1097;Reparacion (simple);ReparadorS1;23-01-2011 16:29;23-01-2011 16:35;;;;
1097;Probar reparacion;Tester5;23-01-2011 16:35;23-01-2011 16:43;;;1;FALSE
1097;Volver a reparar;Sistema;23-01-2011 16:50;23-01-2011 16:50;;;;
1097;Reparacion (simple);ReparadorS1;23-01-2011 16:50;23-01-2011 16:55;;;;
1097;Probar reparacion;Tester1;23-01-2011 16:55;23-01-2011 17:03;;;2;FALSE
1097;Volver a reparar;Sistema;23-01-2011 17:11;23-01-2011 17:11;;;;
1097;Informar a cliente;Sistema;23-01-2011 17:12;23-01-2011 17:12;;;;
1097;Reparacion (simple);ReparadorS3;23-01-2011 17:27;23-01-2011 17:27;;;;
1097;Probar reparacion;Tester4;23-01-2011 17:27;23-01-2011 17:32;;;3;TRUE
1098;Registrar;Sistema;23-01-2011 6:14;23-01-2011 6:14;;;;
